
BUCKET; 0; COLISOES; 10;
BUCKET; 1; COLISOES; 16;
BUCKET; 2; COLISOES; 10;
BUCKET; 3; COLISOES; 14;
BUCKET; 4; COLISOES; 6;
BUCKET; 5; COLISOES; 6;
BUCKET; 6; COLISOES; 12;
BUCKET; 7; COLISOES; 6;
BUCKET; 8; COLISOES; 7;
BUCKET; 9; COLISOES; 6;
BUCKET; 10; COLISOES; 7;
BUCKET; 11; COLISOES; 4;
BUCKET; 12; COLISOES; 13;
BUCKET; 13; COLISOES; 7;
BUCKET; 14; COLISOES; 10;
BUCKET; 15; COLISOES; 10;
BUCKET; 16; COLISOES; 10;
BUCKET; 17; COLISOES; 9;
BUCKET; 18; COLISOES; 12;
BUCKET; 19; COLISOES; 14;
BUCKET; 20; COLISOES; 10;
BUCKET; 21; COLISOES; 14;
BUCKET; 22; COLISOES; 17;
BUCKET; 23; COLISOES; 9;
BUCKET; 24; COLISOES; 3;
BUCKET; 25; COLISOES; 13;
BUCKET; 26; COLISOES; 13;
BUCKET; 27; COLISOES; 16;
BUCKET; 28; COLISOES; 14;
BUCKET; 29; COLISOES; 9;
BUCKET; 30; COLISOES; 14;
BUCKET; 31; COLISOES; 6;
BUCKET; 32; COLISOES; 6;
BUCKET; 33; COLISOES; 8;
BUCKET; 34; COLISOES; 13;
BUCKET; 35; COLISOES; 11;
BUCKET; 36; COLISOES; 10;
BUCKET; 37; COLISOES; 10;
BUCKET; 38; COLISOES; 13;
BUCKET; 39; COLISOES; 9;
BUCKET; 40; COLISOES; 11;
BUCKET; 41; COLISOES; 10;
BUCKET; 42; COLISOES; 6;
BUCKET; 43; COLISOES; 6;
BUCKET; 44; COLISOES; 13;
BUCKET; 45; COLISOES; 9;
BUCKET; 46; COLISOES; 12;
BUCKET; 47; COLISOES; 8;
BUCKET; 48; COLISOES; 10;
BUCKET; 49; COLISOES; 10;
BUCKET; 50; COLISOES; 7;
BUCKET; 51; COLISOES; 10;
BUCKET; 52; COLISOES; 10;
BUCKET; 53; COLISOES; 8;
BUCKET; 54; COLISOES; 10;
BUCKET; 55; COLISOES; 9;
BUCKET; 56; COLISOES; 8;
BUCKET; 57; COLISOES; 12;
BUCKET; 58; COLISOES; 8;
BUCKET; 59; COLISOES; 13;
BUCKET; 60; COLISOES; 13;
BUCKET; 61; COLISOES; 13;
BUCKET; 62; COLISOES; 13;
BUCKET; 63; COLISOES; 9;
BUCKET; 64; COLISOES; 10;
BUCKET; 65; COLISOES; 9;
BUCKET; 66; COLISOES; 6;
BUCKET; 67; COLISOES; 15;
BUCKET; 68; COLISOES; 13;
BUCKET; 69; COLISOES; 14;
BUCKET; 70; COLISOES; 10;
BUCKET; 71; COLISOES; 11;
BUCKET; 72; COLISOES; 6;
BUCKET; 73; COLISOES; 6;
BUCKET; 74; COLISOES; 10;
BUCKET; 75; COLISOES; 15;
BUCKET; 76; COLISOES; 19;
BUCKET; 77; COLISOES; 13;
BUCKET; 78; COLISOES; 12;
BUCKET; 79; COLISOES; 16;
BUCKET; 80; COLISOES; 8;
BUCKET; 81; COLISOES; 14;
BUCKET; 82; COLISOES; 17;
BUCKET; 83; COLISOES; 8;
BUCKET; 84; COLISOES; 13;
BUCKET; 85; COLISOES; 9;
BUCKET; 86; COLISOES; 8;
BUCKET; 87; COLISOES; 10;
BUCKET; 88; COLISOES; 12;
BUCKET; 89; COLISOES; 10;
BUCKET; 90; COLISOES; 10;
BUCKET; 91; COLISOES; 19;
BUCKET; 92; COLISOES; 7;
BUCKET; 93; COLISOES; 21;
BUCKET; 94; COLISOES; 6;
BUCKET; 95; COLISOES; 1;
BUCKET; 96; COLISOES; 5;
BUCKET; 97; COLISOES; 10;
BUCKET; 98; COLISOES; 16;
BUCKET; 99; COLISOES; 10;
BUCKET; 100; COLISOES; 9;
BUCKET; 101; COLISOES; 9;
BUCKET; 102; COLISOES; 8;
BUCKET; 103; COLISOES; 14;
BUCKET; 104; COLISOES; 10;
BUCKET; 105; COLISOES; 13;
BUCKET; 106; COLISOES; 14;
BUCKET; 107; COLISOES; 10;
BUCKET; 108; COLISOES; 12;
BUCKET; 109; COLISOES; 10;
BUCKET; 110; COLISOES; 6;
BUCKET; 111; COLISOES; 11;
BUCKET; 112; COLISOES; 14;
BUCKET; 113; COLISOES; 8;
BUCKET; 114; COLISOES; 10;
BUCKET; 115; COLISOES; 11;
BUCKET; 116; COLISOES; 15;
BUCKET; 117; COLISOES; 12;
BUCKET; 118; COLISOES; 10;
BUCKET; 119; COLISOES; 12;
BUCKET; 120; COLISOES; 13;
BUCKET; 121; COLISOES; 10;
BUCKET; 122; COLISOES; 15;
BUCKET; 123; COLISOES; 11;
BUCKET; 124; COLISOES; 8;
BUCKET; 125; COLISOES; 14;
BUCKET; 126; COLISOES; 7;
BUCKET; 127; COLISOES; 14;
BUCKET; 128; COLISOES; 15;
BUCKET; 129; COLISOES; 10;
BUCKET; 130; COLISOES; 14;
BUCKET; 131; COLISOES; 12;
BUCKET; 132; COLISOES; 11;
BUCKET; 133; COLISOES; 10;
BUCKET; 134; COLISOES; 15;
BUCKET; 135; COLISOES; 9;
BUCKET; 136; COLISOES; 16;
BUCKET; 137; COLISOES; 12;
BUCKET; 138; COLISOES; 14;
BUCKET; 139; COLISOES; 4;
BUCKET; 140; COLISOES; 14;
BUCKET; 141; COLISOES; 15;
BUCKET; 142; COLISOES; 8;
BUCKET; 143; COLISOES; 12;
BUCKET; 144; COLISOES; 5;
BUCKET; 145; COLISOES; 9;
BUCKET; 146; COLISOES; 19;
BUCKET; 147; COLISOES; 10;
BUCKET; 148; COLISOES; 6;
BUCKET; 149; COLISOES; 11;
BUCKET; 150; COLISOES; 15;
BUCKET; 151; COLISOES; 10;
BUCKET; 152; COLISOES; 13;
BUCKET; 153; COLISOES; 3;
BUCKET; 154; COLISOES; 11;
BUCKET; 155; COLISOES; 5;
BUCKET; 156; COLISOES; 5;
BUCKET; 157; COLISOES; 17;
BUCKET; 158; COLISOES; 17;
BUCKET; 159; COLISOES; 11;
BUCKET; 160; COLISOES; 10;
BUCKET; 161; COLISOES; 15;
BUCKET; 162; COLISOES; 13;
BUCKET; 163; COLISOES; 6;
BUCKET; 164; COLISOES; 12;
BUCKET; 165; COLISOES; 11;
BUCKET; 166; COLISOES; 13;
BUCKET; 167; COLISOES; 19;
BUCKET; 168; COLISOES; 13;
BUCKET; 169; COLISOES; 13;
BUCKET; 170; COLISOES; 14;
BUCKET; 171; COLISOES; 9;
BUCKET; 172; COLISOES; 11;
BUCKET; 173; COLISOES; 12;
BUCKET; 174; COLISOES; 11;
BUCKET; 175; COLISOES; 11;
BUCKET; 176; COLISOES; 12;
BUCKET; 177; COLISOES; 11;
BUCKET; 178; COLISOES; 7;
BUCKET; 179; COLISOES; 8;
BUCKET; 180; COLISOES; 9;
BUCKET; 181; COLISOES; 10;
BUCKET; 182; COLISOES; 16;
BUCKET; 183; COLISOES; 14;
BUCKET; 184; COLISOES; 10;
BUCKET; 185; COLISOES; 8;
BUCKET; 186; COLISOES; 10;
BUCKET; 187; COLISOES; 12;
BUCKET; 188; COLISOES; 15;
BUCKET; 189; COLISOES; 11;
BUCKET; 190; COLISOES; 12;
BUCKET; 191; COLISOES; 7;
BUCKET; 192; COLISOES; 9;
BUCKET; 193; COLISOES; 13;
BUCKET; 194; COLISOES; 8;
BUCKET; 195; COLISOES; 9;
BUCKET; 196; COLISOES; 9;
BUCKET; 197; COLISOES; 9;
BUCKET; 198; COLISOES; 17;
BUCKET; 199; COLISOES; 15;
BUCKET; 200; COLISOES; 15;
BUCKET; 201; COLISOES; 7;
BUCKET; 202; COLISOES; 14;
BUCKET; 203; COLISOES; 12;
BUCKET; 204; COLISOES; 11;
BUCKET; 205; COLISOES; 12;
BUCKET; 206; COLISOES; 5;
BUCKET; 207; COLISOES; 8;
BUCKET; 208; COLISOES; 13;
BUCKET; 209; COLISOES; 12;
BUCKET; 210; COLISOES; 9;
BUCKET; 211; COLISOES; 7;
BUCKET; 212; COLISOES; 13;
BUCKET; 213; COLISOES; 4;
BUCKET; 214; COLISOES; 8;
BUCKET; 215; COLISOES; 6;
BUCKET; 216; COLISOES; 14;
BUCKET; 217; COLISOES; 13;
BUCKET; 218; COLISOES; 7;
BUCKET; 219; COLISOES; 7;
BUCKET; 220; COLISOES; 5;
BUCKET; 221; COLISOES; 12;
BUCKET; 222; COLISOES; 9;
BUCKET; 223; COLISOES; 13;
BUCKET; 224; COLISOES; 8;
BUCKET; 225; COLISOES; 7;
BUCKET; 226; COLISOES; 13;
BUCKET; 227; COLISOES; 15;
BUCKET; 228; COLISOES; 13;
BUCKET; 229; COLISOES; 13;
BUCKET; 230; COLISOES; 4;
BUCKET; 231; COLISOES; 2;
BUCKET; 232; COLISOES; 13;
BUCKET; 233; COLISOES; 12;
BUCKET; 234; COLISOES; 11;
BUCKET; 235; COLISOES; 13;
BUCKET; 236; COLISOES; 8;
BUCKET; 237; COLISOES; 12;
BUCKET; 238; COLISOES; 10;
BUCKET; 239; COLISOES; 4;
BUCKET; 240; COLISOES; 10;
BUCKET; 241; COLISOES; 8;
BUCKET; 242; COLISOES; 12;
